user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,283
1270299,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259
571220,24,62.0,62.0,0.0,0.0,0.0,0.0,0.0,1,2
1308501,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23
745554,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
1031012,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,650
913297,24,39.0,39.0,0.0,0.0,0.0,0.0,0.0,2,593
266500,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,403
475120,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135
547944,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9
916655,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
719262,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
1026175,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
1140342,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,145
688100,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,214
1342459,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
926263,24,78.0,77.0,1.0,0.0,0.0,0.0,0.0,1,96
40710,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
246954,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
153579,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21
161418,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113
649526,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1359
376694,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
1265894,24,174.0,174.0,0.0,0.0,0.0,0.0,0.0,1,8
290029,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
926952,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480
70931,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11
319938,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50
711107,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
872383,24,145.0,145.0,0.0,0.0,0.0,0.0,0.0,1,162
324085,24,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1,41
720967,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895912,24,42.0,42.0,0.0,0.0,0.0,0.0,0.0,2,8
396421,24,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0,122
605799,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1040
374225,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
188120,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63
4416,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
245385,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20
1244564,24,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1,353
321610,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96
998568,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19
362447,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55
508312,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
828824,24,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,693
604296,24,328.0,326.0,0.0,2.0,0.0,0.0,0.0,0,31
1040779,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
104515,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32
909345,24,117.0,113.0,3.0,1.0,0.0,0.0,0.0,0,41
584573,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1754
809615,24,356.0,353.0,0.0,3.0,0.0,0.0,0.0,0,15
705594,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,196
544673,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,546
1353252,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,397
1228936,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465
130304,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,483
636433,24,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0,54
649913,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2540
300198,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35
958588,24,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,1043
365947,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,990
546663,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22
358836,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,428
572651,24,45.0,45.0,0.0,0.0,0.0,0.0,0.0,2,408
200677,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,256
121072,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16
283372,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13
1046808,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33
286389,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
785752,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5768
65439,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34
1070734,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9
409296,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
507130,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
46089,24,520.0,513.0,2.0,5.0,0.0,0.0,0.0,1,11
363195,24,266.0,266.0,0.0,0.0,0.0,0.0,0.0,0,0
826213,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5
1095380,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,671
742578,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13
278433,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1394
323276,24,30.0,29.0,1.0,0.0,0.0,0.0,0.0,0,86
1080404,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5
371793,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
581535,24,565.0,553.0,0.0,8.0,4.0,0.0,0.0,0,243
623713,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9
613814,24,117.0,115.0,2.0,0.0,0.0,0.0,0.0,1,70
1230657,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
181217,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
393403,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,205
647111,24,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1,562
301007,24,67.0,66.0,0.0,1.0,0.0,0.0,0.0,1,191
1720,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
135240,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,598
1005097,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
1265157,24,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,177
422203,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,767
491162,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14
392276,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80
1119103,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,542
493601,24,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,2
987199,24,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0,23
428929,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,325
764894,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13
901027,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1917
716335,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12
1132054,24,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,68
1201394,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
79180,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1401
363940,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,385
1171561,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23664
29588,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
225105,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
479488,24,141.0,141.0,0.0,0.0,0.0,0.0,0.0,2,0
1349377,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,237
755950,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,161
867067,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1225
1208320,24,25.0,19.0,6.0,0.0,0.0,0.0,0.0,2,22
644685,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1325
580269,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14
1278006,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,243
900759,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,76
301088,24,47.0,46.0,1.0,0.0,0.0,0.0,0.0,0,345
846124,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69
873341,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40
373134,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,188
547864,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200
1145926,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,638
741300,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,73577
685607,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,671
1096768,24,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1654
544078,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
500537,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
1126528,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
470633,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645
1260044,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
1147129,24,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0,217
708206,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
578505,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18
473398,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,323
805787,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
905493,24,14.0,13.0,1.0,0.0,0.0,0.0,0.0,0,27
706631,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,293
875685,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,41
969252,24,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0,17
24482,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
935166,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15
1316877,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
1163109,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495
657176,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1024790,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,54196
1216256,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70
908794,24,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,7
154609,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1283254,24,50.0,46.0,4.0,0.0,0.0,0.0,0.0,0,6
498488,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,949
969395,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19
64315,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,125
354563,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,26795
1356592,24,194.0,194.0,0.0,0.0,0.0,0.0,0.0,0,0
706245,24,8.0,5.0,3.0,0.0,0.0,0.0,0.0,2,11
173080,24,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2,4
315508,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
889586,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34
932852,24,60.0,60.0,0.0,0.0,0.0,0.0,0.0,2,29
196795,24,41.0,32.0,8.0,0.0,1.0,0.0,0.0,1,33
700459,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,147
784518,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,868
1149160,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
251319,24,214.0,213.0,1.0,0.0,0.0,0.0,0.0,1,77
526703,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,60
320032,24,177.0,177.0,0.0,0.0,0.0,0.0,0.0,2,2
119327,24,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
627445,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107
1333459,24,318.0,307.0,4.0,6.0,0.0,0.0,1.0,0,2
588012,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69
12034,24,28.0,26.0,2.0,0.0,0.0,0.0,0.0,0,10
146820,24,22.0,19.0,1.0,2.0,0.0,0.0,0.0,0,3730
1243074,24,86.0,85.0,1.0,0.0,0.0,0.0,0.0,2,15
271512,24,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,51
1257585,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,84
1124798,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,402
82342,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,67
1045093,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4
1087280,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,705
182906,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168
934918,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
856907,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
564522,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1101
889866,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
986839,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,461
551821,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34
988294,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,96
1022936,24,27.0,27.0,0.0,0.0,0.0,0.0,0.0,1,690
349043,24,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0,14
