user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,283
1270299,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259
571220,25,42.0,40.0,2.0,0.0,0.0,0.0,0.0,1,2
1308501,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23
745554,25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0
1031012,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,650
913297,25,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2,593
266500,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,403
475120,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135
547944,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9
916655,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
719262,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
1026175,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
1140342,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,145
688100,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,214
1342459,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
926263,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,96
40710,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
246954,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
153579,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21
161418,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113
649526,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1359
376694,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
1265894,25,99.0,96.0,3.0,0.0,0.0,0.0,0.0,1,8
290029,25,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,17
926952,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480
70931,25,50.0,49.0,0.0,1.0,0.0,0.0,0.0,2,11
319938,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50
711107,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
872383,25,150.0,148.0,1.0,1.0,0.0,0.0,0.0,1,162
324085,25,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1,41
720967,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895912,25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,2,8
396421,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,122
605799,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1040
374225,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
188120,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63
4416,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
245385,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20
1244564,25,121.0,120.0,0.0,1.0,0.0,0.0,0.0,1,353
321610,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96
998568,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19
362447,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55
508312,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
828824,25,43.0,41.0,2.0,0.0,0.0,0.0,0.0,0,693
604296,25,345.0,345.0,0.0,0.0,0.0,0.0,0.0,0,31
1040779,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
104515,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32
909345,25,342.0,329.0,9.0,4.0,0.0,0.0,0.0,0,41
584573,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1754
809615,25,446.0,445.0,0.0,1.0,0.0,0.0,0.0,0,15
705594,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,196
544673,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,546
1353252,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,397
1228936,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465
130304,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,483
636433,25,234.0,226.0,6.0,2.0,0.0,0.0,0.0,0,54
649913,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2540
300198,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35
958588,25,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,1043
365947,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,990
546663,25,19.0,19.0,0.0,0.0,0.0,0.0,0.0,2,22
358836,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,428
572651,25,53.0,53.0,0.0,0.0,0.0,0.0,0.0,2,408
200677,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,256
121072,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16
283372,25,74.0,71.0,0.0,3.0,0.0,0.0,0.0,0,13
1046808,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33
286389,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
785752,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5768
65439,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34
1070734,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9
409296,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
507130,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
46089,25,32.0,31.0,0.0,1.0,0.0,0.0,0.0,1,11
363195,25,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0,0
826213,25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,5
1095380,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,671
742578,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13
278433,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1394
323276,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86
1080404,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5
371793,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
581535,25,50.0,48.0,0.0,1.0,1.0,0.0,0.0,0,243
623713,25,24.0,24.0,0.0,0.0,0.0,0.0,0.0,2,9
613814,25,152.0,149.0,3.0,0.0,0.0,0.0,0.0,1,70
1230657,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
181217,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
393403,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,205
647111,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,562
301007,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,191
1720,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
135240,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,598
1005097,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
1265157,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,177
422203,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,767
491162,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14
392276,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80
1119103,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,542
493601,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
987199,25,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0,23
428929,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,325
764894,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13
901027,25,29.0,28.0,0.0,1.0,0.0,0.0,0.0,0,1917
716335,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12
1132054,25,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,68
1201394,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
79180,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1401
363940,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,385
1171561,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23664
29588,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
225105,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
479488,25,14.0,14.0,0.0,0.0,0.0,0.0,0.0,2,0
1349377,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,237
755950,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,161
867067,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1225
1208320,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22
644685,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1325
580269,25,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,14
1278006,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,243
900759,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,76
301088,25,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0,345
846124,25,48.0,47.0,0.0,1.0,0.0,0.0,0.0,0,69
873341,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40
373134,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,188
547864,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200
