user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,283
1270299,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259
571220,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
1308501,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23
745554,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
1031012,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,650
913297,16,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2,593
266500,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,403
475120,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135
547944,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9
916655,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
719262,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7
1026175,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
1140342,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,145
688100,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,214
1342459,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
926263,16,69.0,68.0,1.0,0.0,0.0,0.0,0.0,1,96
40710,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
246954,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
153579,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21
161418,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113
649526,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1359
376694,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
1265894,16,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1,8
290029,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
926952,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480
70931,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11
319938,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50
711107,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
872383,16,60.0,59.0,1.0,0.0,0.0,0.0,0.0,1,162
324085,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41
720967,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895912,16,119.0,109.0,10.0,0.0,0.0,0.0,0.0,2,8
396421,16,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0,122
605799,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1040
374225,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
188120,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63
4416,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
245385,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20
1244564,16,90.0,84.0,5.0,1.0,0.0,0.0,0.0,1,353
321610,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96
998568,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19
362447,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55
508312,16,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,17
828824,16,58.0,57.0,1.0,0.0,0.0,0.0,0.0,0,693
604296,16,284.0,283.0,1.0,0.0,0.0,0.0,0.0,0,31
1040779,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
104515,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32
909345,16,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0,41
584573,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1754
809615,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15
705594,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,196
544673,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,546
1353252,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,397
1228936,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465
130304,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,483
636433,16,44.0,42.0,2.0,0.0,0.0,0.0,0.0,0,54
649913,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2540
300198,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35
958588,16,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0,1043
365947,16,39.0,38.0,1.0,0.0,0.0,0.0,0.0,1,990
546663,16,20.0,19.0,0.0,1.0,0.0,0.0,0.0,2,22
358836,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,428
572651,16,46.0,46.0,0.0,0.0,0.0,0.0,0.0,2,408
200677,16,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2,256
121072,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16
283372,16,105.0,101.0,3.0,1.0,0.0,0.0,0.0,0,13
1046808,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33
286389,16,44.0,44.0,0.0,0.0,0.0,0.0,0.0,1,3
785752,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5768
65439,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34
1070734,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9
409296,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
507130,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
46089,16,30.0,29.0,0.0,1.0,0.0,0.0,0.0,1,11
363195,16,245.0,242.0,3.0,0.0,0.0,0.0,0.0,0,0
826213,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5
1095380,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,671
742578,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13
278433,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1394
323276,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86
1080404,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5
371793,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
581535,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,243
623713,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9
613814,16,81.0,78.0,3.0,0.0,0.0,0.0,0.0,1,70
1230657,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
181217,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
393403,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,205
647111,16,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,562
301007,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,191
1720,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
135240,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,598
1005097,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
1265157,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,177
422203,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,767
491162,16,175.0,175.0,0.0,0.0,0.0,0.0,0.0,2,14
392276,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80
1119103,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,542
493601,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
987199,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23
428929,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,325
764894,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13
901027,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1917
716335,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12
1132054,16,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,68
1201394,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
79180,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1401
363940,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,385
1171561,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23664
29588,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
225105,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
479488,16,262.0,262.0,0.0,0.0,0.0,0.0,0.0,2,0
1349377,16,361.0,356.0,1.0,4.0,0.0,0.0,0.0,0,237
755950,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,161
867067,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1225
1208320,16,18.0,11.0,7.0,0.0,0.0,0.0,0.0,2,22
644685,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1325
580269,16,127.0,127.0,0.0,0.0,0.0,0.0,0.0,0,14
1278006,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,243
900759,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,76
301088,16,147.0,138.0,3.0,6.0,0.0,0.0,0.0,0,345
846124,16,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0,69
873341,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40
373134,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,188
547864,16,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0,200
1145926,16,167.0,159.0,6.0,2.0,0.0,0.0,0.0,0,638
741300,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,73577
685607,16,51.0,46.0,5.0,0.0,0.0,0.0,0.0,5,671
1096768,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1654
544078,16,45.0,44.0,1.0,0.0,0.0,0.0,0.0,0,48
500537,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
1126528,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
470633,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645
1260044,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
1147129,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,217
708206,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
578505,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18
473398,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,323
805787,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
905493,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27
706631,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,293
875685,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,41
969252,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
24482,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
935166,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15
1316877,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
1163109,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495
657176,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1024790,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,54196
1216256,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70
908794,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
154609,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1283254,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
498488,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,949
969395,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19
64315,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,125
354563,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,26795
1356592,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
706245,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11
173080,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4
315508,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
889586,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34
932852,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,29
196795,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33
700459,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,147
784518,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,868
1149160,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
251319,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,77
526703,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,60
320032,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
119327,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
627445,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107
1333459,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
588012,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69
12034,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10
146820,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3730
1243074,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
271512,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51
