user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,283
1270299,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259
571220,27,150.0,149.0,0.0,1.0,0.0,0.0,0.0,1,2
1308501,27,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,23
745554,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
1031012,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,650
913297,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,593
266500,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,403
475120,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135
547944,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9
916655,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
719262,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
1026175,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
1140342,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,145
688100,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,214
1342459,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
926263,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,96
40710,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
246954,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
153579,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21
161418,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113
649526,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1359
376694,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
1265894,27,231.0,228.0,2.0,0.0,1.0,0.0,0.0,1,8
290029,27,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,17
926952,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480
70931,27,176.0,174.0,0.0,2.0,0.0,0.0,0.0,2,11
319938,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50
711107,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
872383,27,124.0,123.0,1.0,0.0,0.0,0.0,0.0,1,162
324085,27,123.0,120.0,3.0,0.0,0.0,0.0,0.0,1,41
720967,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895912,27,35.0,35.0,0.0,0.0,0.0,0.0,0.0,2,8
396421,27,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0,122
605799,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1040
