user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,283
1270299,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259
571220,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
1308501,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23
745554,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
1031012,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,650
913297,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,593
266500,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,403
475120,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135
547944,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9
916655,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
719262,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
1026175,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
1140342,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,145
688100,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,214
1342459,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
926263,23,22.0,22.0,0.0,0.0,0.0,0.0,0.0,1,96
40710,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
246954,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
153579,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21
161418,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113
649526,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1359
376694,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
1265894,23,308.0,306.0,2.0,0.0,0.0,0.0,0.0,1,8
290029,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
926952,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480
70931,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11
319938,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50
711107,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
872383,23,69.0,69.0,0.0,0.0,0.0,0.0,0.0,1,162
324085,23,64.0,64.0,0.0,0.0,0.0,0.0,0.0,1,41
720967,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895912,23,39.0,39.0,0.0,0.0,0.0,0.0,0.0,2,8
396421,23,121.0,119.0,2.0,0.0,0.0,0.0,0.0,0,122
605799,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1040
374225,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
188120,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63
4416,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
245385,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20
1244564,23,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1,353
321610,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96
998568,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19
362447,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55
508312,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
828824,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,693
604296,23,262.0,262.0,0.0,0.0,0.0,0.0,0.0,0,31
1040779,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
