enrollment_id,day,all#num,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,user_image_1,user_image_2
30,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
45,23,20.0,0.0,4.0,11.0,0.0,0.0,3.0,2.0,0,0
48,23,19.0,0.0,2.0,10.0,0.0,0.0,1.0,6.0,0,0
50,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
68,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
69,23,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0
75,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
87,23,6.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0,0
92,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
97,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
101,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
104,23,17.0,0.0,4.0,8.0,0.0,0.0,0.0,5.0,0,0
111,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
113,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
119,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
123,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
164,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
166,23,39.0,6.0,1.0,11.0,0.0,8.0,9.0,4.0,0,0
167,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
171,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
193,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
195,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
223,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
228,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250,23,55.0,4.0,9.0,20.0,0.0,0.0,5.0,17.0,0,0
254,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
255,23,22.0,3.0,2.0,12.0,0.0,0.0,1.0,4.0,0,0
257,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
275,23,6.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0,0
305,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
320,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
321,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
334,23,38.0,4.0,3.0,16.0,0.0,0.0,3.0,12.0,0,0
343,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
353,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
354,23,36.0,5.0,0.0,25.0,0.0,0.0,5.0,1.0,0,0
361,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
364,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
379,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
425,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
466,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
474,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
475,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
482,23,9.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0,0
487,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
491,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
496,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
507,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
511,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
512,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
518,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
520,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
523,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
527,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
530,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
541,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
545,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
546,23,49.0,7.0,9.0,17.0,0.0,0.0,2.0,14.0,0,0
562,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
583,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
