enrollment_id,day,all#num,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,user_image_1,user_image_2
30,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
45,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
48,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
50,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
68,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
69,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
75,27,11.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,0,0
87,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
97,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
101,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
104,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
111,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
113,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
119,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
123,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151,27,133.0,35.0,14.0,47.0,0.0,4.0,3.0,30.0,0,0
164,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
166,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
167,27,29.0,3.0,0.0,19.0,2.0,0.0,4.0,1.0,0,0
171,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
193,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
195,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219,27,47.0,12.0,0.0,26.0,0.0,0.0,2.0,7.0,0,0
223,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
228,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250,27,7.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0,0
254,27,40.0,6.0,1.0,30.0,0.0,0.0,1.0,2.0,0,0
255,27,36.0,13.0,1.0,16.0,0.0,0.0,2.0,4.0,0,0
257,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
275,27,6.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0,0
305,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
320,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
321,27,55.0,16.0,0.0,38.0,0.0,0.0,1.0,0.0,0,0
334,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
343,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
353,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
354,27,20.0,0.0,0.0,13.0,0.0,0.0,3.0,4.0,0,0
361,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
364,27,54.0,12.0,0.0,33.0,0.0,0.0,6.0,3.0,0,0
379,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
425,27,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,0
466,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
474,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
475,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
482,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
487,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
491,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
496,27,8.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0,0
507,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
511,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
512,27,8.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0,0
518,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
520,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
523,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
527,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
530,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
541,27,26.0,10.0,0.0,7.0,0.0,2.0,1.0,6.0,0,0
545,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
546,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
562,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
583,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
591,27,14.0,0.0,0.0,2.0,0.0,8.0,3.0,1.0,0,0
594,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
617,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
634,27,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0,0
635,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
646,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
650,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
659,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
663,27,8.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0,0
677,27,10.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,0,0
685,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
686,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
689,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
690,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
712,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
715,27,6.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0,0
718,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
721,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
722,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
724,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
727,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
730,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
734,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
736,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
742,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
744,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
749,27,13.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0,0
760,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
762,27,6.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0,0
763,27,30.0,1.0,6.0,13.0,0.0,0.0,2.0,8.0,0,0
777,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
780,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
785,27,7.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0,0
789,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
800,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
824,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
835,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
839,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
840,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
843,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
863,27,92.0,5.0,16.0,36.0,1.0,1.0,9.0,24.0,0,0
