enrollment_id,day,all#num,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,user_image_1,user_image_2
30,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
45,14,77.0,20.0,11.0,31.0,0.0,2.0,2.0,11.0,0,0
48,14,14.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,0,0
50,14,35.0,9.0,0.0,18.0,0.0,0.0,1.0,7.0,0,0
68,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
69,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
75,14,22.0,0.0,2.0,10.0,0.0,0.0,3.0,7.0,0,0
87,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
97,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
101,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
104,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
111,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
113,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
119,14,6.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0,0
123,14,54.0,4.0,0.0,10.0,1.0,24.0,8.0,7.0,0,0
129,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
164,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
166,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
167,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
171,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
193,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
195,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219,14,183.0,15.0,0.0,62.0,3.0,56.0,19.0,28.0,0,0
223,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
228,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250,14,18.0,0.0,4.0,7.0,0.0,0.0,1.0,6.0,0,0
254,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
255,14,80.0,9.0,8.0,42.0,0.0,0.0,5.0,16.0,0,0
257,14,24.0,3.0,4.0,8.0,0.0,1.0,1.0,7.0,0,0
275,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
305,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
320,14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
321,14,19.0,4.0,0.0,6.0,2.0,2.0,5.0,0.0,0,0
334,14,11.0,0.0,1.0,5.0,0.0,0.0,2.0,3.0,0,0
343,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
353,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
354,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
361,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
364,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
379,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
425,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
