enrollment_id,day,all#num,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,user_image_1,user_image_2
30,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
45,26,16.0,3.0,3.0,7.0,0.0,0.0,1.0,2.0,0,0
48,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
50,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
68,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
69,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
75,26,14.0,0.0,3.0,6.0,0.0,0.0,2.0,3.0,0,0
87,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
97,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
101,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
104,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
111,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
113,26,37.0,6.0,7.0,12.0,0.0,0.0,0.0,12.0,0,0
119,26,52.0,8.0,4.0,23.0,0.0,0.0,3.0,14.0,0,0
123,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151,26,8.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0,0
164,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
166,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
167,26,29.0,0.0,7.0,11.0,0.0,0.0,2.0,9.0,0,0
171,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
193,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
195,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
223,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
228,26,43.0,2.0,7.0,18.0,0.0,3.0,4.0,9.0,0,0
