enrollment_id,day,all#num,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,user_image_1,user_image_2
30,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
45,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
48,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
50,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
68,13,10.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0,0
69,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
75,13,23.0,0.0,3.0,11.0,0.0,0.0,2.0,7.0,0,0
87,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
97,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
101,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
104,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
111,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
113,13,13.0,0.0,1.0,6.0,0.0,0.0,2.0,4.0,0,0
119,13,16.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,0,0
123,13,40.0,0.0,7.0,18.0,0.0,0.0,1.0,14.0,0,0
129,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
164,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
166,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
167,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
171,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
193,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
195,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219,13,71.0,14.0,0.0,40.0,0.0,0.0,6.0,11.0,0,0
223,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
228,13,5.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0,0
250,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
254,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
255,13,6.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0,0
257,13,24.0,0.0,3.0,12.0,0.0,0.0,2.0,7.0,0,0
275,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
305,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
320,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
321,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
334,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
343,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
353,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
354,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
361,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
364,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
379,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
425,13,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
466,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
474,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
475,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
482,13,103.0,6.0,4.0,13.0,2.0,60.0,9.0,9.0,0,0
487,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
491,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
496,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
507,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
511,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
512,13,69.0,5.0,15.0,25.0,0.0,0.0,2.0,22.0,0,0
518,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
520,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
523,13,20.0,0.0,2.0,10.0,0.0,0.0,4.0,4.0,0,0
527,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
530,13,126.0,5.0,12.0,34.0,8.0,5.0,37.0,25.0,0,0
541,13,12.0,6.0,0.0,3.0,0.0,2.0,1.0,0.0,0,0
545,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
546,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
562,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
583,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
591,13,27.0,0.0,0.0,4.0,0.0,18.0,3.0,2.0,0,0
594,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
617,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
634,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
635,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
646,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
650,13,16.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0,0
659,13,40.0,4.0,8.0,15.0,0.0,0.0,2.0,11.0,0,0
663,13,45.0,9.0,2.0,27.0,0.0,0.0,5.0,2.0,0,0
677,13,19.0,0.0,3.0,10.0,0.0,0.0,2.0,4.0,0,0
685,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
686,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
689,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
690,13,66.0,5.0,12.0,30.0,0.0,0.0,1.0,18.0,0,0
712,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
715,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
718,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
721,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
722,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
724,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
727,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
730,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
734,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
736,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
742,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
744,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
749,13,60.0,0.0,2.0,43.0,0.0,0.0,9.0,6.0,0,0
760,13,15.0,5.0,1.0,8.0,0.0,0.0,1.0,0.0,0,0
762,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
763,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
777,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
780,13,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,0
785,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
789,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
800,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
824,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
835,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
839,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
840,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
843,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
863,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
871,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
904,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
917,13,8.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0,0
924,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
933,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
946,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
952,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
956,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
966,13,9.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0,0
976,13,25.0,7.0,1.0,8.0,0.0,2.0,2.0,5.0,0,0
980,13,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0,0
984,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
985,13,134.0,4.0,0.0,69.0,1.0,3.0,28.0,29.0,0,0
989,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1001,13,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
1006,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1008,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1011,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1035,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1054,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1056,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
